[2026-01-14 10:41:52] CAJ提取失败: D:\BaiduSyncdisk\2025\研究\合约设计\参考资料\其他参考资料\20250730__天气预测及其衍生品定价研究——基于气温日度数据的实证分析.caj | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:41:55] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\合约设计\参考资料\其他参考资料\20250811__未识别标题_.pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:41:57] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\合约设计\参考资料\其他参考资料\20251114__未识别标题_.pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:41:57] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\合约设计\参考资料\其他参考资料\20251124__未识别标题_.pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:41:57] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\合约设计\参考资料\其他参考资料\20251226__未识别标题_(1).pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:41:57] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\合约设计\参考资料\其他参考资料\20251226__未识别标题_.pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:41:57] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\合约设计\参考资料\其他参考资料\20251229__未识别标题_.pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:41:57] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\合约设计\参考资料\合同\20251229_《技术服务合同》解除协议.pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:41:58] DOCX失败: D:\BaiduSyncdisk\2025\研究\合约设计\报告\20250718_天气汇报材料.doc | Package not found at 'D:\BaiduSyncdisk\2025\研究\合约设计\报告\20250718_天气汇报材料.doc'
[2026-01-14 10:52:39] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\基准地调整研究\17297-1998-gbt-e-300.pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:52:40] PDF文本提取失败: D:\BaiduSyncdisk\2025\研究\基准地调整研究\_《建筑气候区划标准》GB50178－93介绍.pdf | No /Root object! - Is this really a PDF?
[2026-01-14 10:52:40] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\基准地调整研究\_《建筑气候区划标准》GB50178－93介绍.pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:52:42] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\基准地调整研究\参考资料\其他参考资料\20250206__未识别标题_.pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:52:42] PDF文本提取失败: D:\BaiduSyncdisk\2025\研究\基准地调整研究\参考资料\标准\20250206__《建筑气候区划标准》GB50178－93介绍.pdf | No /Root object! - Is this really a PDF?
[2026-01-14 10:52:42] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\基准地调整研究\参考资料\标准\20250206__《建筑气候区划标准》GB50178－93介绍.pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:58:33] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\基准地调整研究\17297-1998-gbt-e-300.pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:58:34] PDF文本失败: D:\BaiduSyncdisk\2025\研究\基准地调整研究\_《建筑气候区划标准》GB50178－93介绍.pdf | No /Root object! - Is this really a PDF?
[2026-01-14 10:58:34] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\基准地调整研究\_《建筑气候区划标准》GB50178－93介绍.pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:58:35] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\基准地调整研究\参考资料\其他参考资料\20250206__未识别标题_.pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:58:36] PDF文本失败: D:\BaiduSyncdisk\2025\研究\基准地调整研究\参考资料\标准\20250206__《建筑气候区划标准》GB50178－93介绍.pdf | No /Root object! - Is this really a PDF?
[2026-01-14 10:58:36] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\基准地调整研究\参考资料\标准\20250206__《建筑气候区划标准》GB50178－93介绍.pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:59:06] DOCX失败: D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\20160815172714913.doc | Package not found at 'D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\20160815172714913.doc'
[2026-01-14 10:59:06] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\20250811173536.pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:59:06] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\20251124105822.pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:59:06] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\20251226160728.pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:59:07] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\miningvisuals.com-Copper Production  Population Growth.pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:59:10] CAJ提取失败: D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\_天气预测及其衍生品定价研究——基于气温日度数据的实证分析.caj | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:59:12] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\《技术服务合同》解除协议(1).pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:59:12] PDF OCR失败: D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\《技术服务合同》解除协议.pdf | Unable to get page count. Is poppler installed and in PATH?
[2026-01-14 10:59:13] DOCX失败: D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\在金融气象服务工作推进会上的发言稿 (1).wps | Package not found at 'D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\在金融气象服务工作推进会上的发言稿 (1).wps'
[2026-01-14 10:59:13] DOCX失败: D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\在金融气象服务工作推进会上的发言稿.wps | Package not found at 'D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\在金融气象服务工作推进会上的发言稿.wps'
[2026-01-14 10:59:13] DOCX失败: D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\天气汇报材料.doc | Package not found at 'D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\天气汇报材料.doc'
[2026-01-14 10:59:14] DOCX失败: D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\附件1：大连品交易所线型低密度聚乙烯月均价期货合约和大连商品交易所线型低密度聚乙烯月均价期货业务细则 (1).doc | Package not found at 'D:\BaiduSyncdisk\2025\研究\合约设计\database\excel\附件1：大连品交易所线型低密度聚乙烯月均价期货合约和大连商品交易所线型低密度聚乙烯月均价期货业务细则 (1).doc'
